434	0	scripts/agentic/cons-proof-gov/layout-text-proof.ts
405	0	scripts/agentic/cons-proof-gov/privacy-canary-probe.ts
320	0	scripts/agentic/cons-proof-gov/schema-registry-proof.ts
281	0	scripts/agentic/cons-proof-gov/semantic-projection-proof.ts
76	0	scripts/agentic/cons-proof-gov/story-geometry-proof.mjs
465	0	scripts/agentic/cons-proof-gov/transaction-identity-probe.ts
262	0	scripts/agentic/core-state-ownership-probe.ts
23	8	scripts/agentic/day-agent-chat-return-probe.ts
95	17	scripts/agentic/day-page-agent-chat-handoff-scope-probe.ts
41	0	scripts/agentic/fixtures/consistency/assistant-workspace/fixture.json
41	0	scripts/agentic/fixtures/consistency/attached-popup-dialog/fixture.json
42	0	scripts/agentic/fixtures/consistency/attachment-portal/fixture.json
42	0	scripts/agentic/fixtures/consistency/feedback-surface/fixture.json
55	0	scripts/agentic/fixtures/consistency/filterable-launcher-list/fixture.json
40	0	scripts/agentic/fixtures/consistency/main-menu/fixture.json
39	0	scripts/agentic/fixtures/consistency/native-secondary-window/fixture.json
55	0	scripts/agentic/fixtures/consistency/script-prompt/fixture.json
46	0	scripts/agentic/fixtures/consistency/utility-workspace/fixture.json
17	0	scripts/agentic/fixtures/flow-ux-project/bin/historyeng
5	0	scripts/agentic/fixtures/flow-ux-project/flows/history-probe.historyeng.md
281	14	scripts/agentic/macos-native-window-filmstrip.swift
65	41	scripts/agentic/notes-spine-host-wiring-probe.ts
377	0	scripts/agentic/rendered-capsule-geometry.py
85	0	scripts/agentic/test_rendered_capsule_geometry.py
393	0	scripts/agentic/ux14-popup-life-probe.ts
227	0	scripts/agentic/ux16-keyboard-feedback-probe.ts
353	0	scripts/agentic/ux7-selection-marker-probe.ts
306	0	scripts/agentic/ux8-section-grammar-probe.ts
8	5	scripts/devtools/README.md
1	1	scripts/devtools/__tests__/client-lib.test.ts
19	14	scripts/devtools/act.ts
386	145	scripts/devtools/actions-entry-filmstrip.ts
17	10	scripts/devtools/actions.ts
113	0	scripts/devtools/compare.test.ts
143	15	scripts/devtools/compare.ts
625	0	scripts/devtools/consistency.test.ts
1458	0	scripts/devtools/consistency.ts
266	31	scripts/devtools/coverage.ts
76	13	scripts/devtools/dictation.ts
91	0	scripts/devtools/elements.test.ts
114	27	scripts/devtools/elements.ts
156	0	scripts/devtools/focus.test.ts
253	22	scripts/devtools/focus.ts
450	45	scripts/devtools/glass-lifecycle-filmstrip.ts
374	0	scripts/devtools/glass-observers.test.ts
1686	0	scripts/devtools/glass-observers.ts
92	39	scripts/devtools/inspect.ts
12	5	scripts/devtools/keyboard.ts
91	0	scripts/devtools/layout.test.ts
295	53	scripts/devtools/layout.ts
25	7	scripts/devtools/lib/client.ts
346	0	scripts/devtools/lib/privacy.ts
21	8	scripts/devtools/lib/receipt-output.ts
1250	0	scripts/devtools/lib/receipt-schema.ts
295	21	scripts/devtools/lib/target-identity.ts
38	19	scripts/devtools/notes.ts
98	0	scripts/devtools/privacy.test.ts
260	41	scripts/devtools/rapid-toggle-stress.ts
68	0	scripts/devtools/receipt-output.test.ts
402	0	scripts/devtools/receipt-schema.test.ts
117	25	scripts/devtools/schema.ts
54	0	scripts/devtools/scroll.test.ts
119	7	scripts/devtools/scroll.ts
32	0	scripts/devtools/surface.test.ts
11	7	scripts/devtools/surface.ts
1517	35	scripts/devtools/surfaces.ts
138	0	scripts/devtools/target-identity.test.ts
17	7	scripts/devtools/targets.ts
78	0	scripts/devtools/text.test.ts
220	41	scripts/devtools/text.ts
793	0	scripts/validate-owner-map-paths.py
76	47	src/about/render.rs
4	0	src/actions/builders.rs
103	2	src/actions/builders/chat.rs
277	318	src/actions/builders/notes.rs
96	1	src/actions/builders/script_context.rs
63	5	src/actions/builders/script_context/tests.rs
127	92	src/actions/command_bar.rs
1033	364	src/actions/dialog.rs
2	2	src/actions/dialog_behavior_tests.rs
3	3	src/actions/dialog_cross_context_tests.rs
14	14	src/actions/dialog_random_action_window_tests.rs
4	4	src/actions/dialog_random_tests.rs
17	3	src/actions/dialog_tests.rs
4	4	src/actions/dialog_validation_tests.rs
2	2	src/actions/dialog_window_tests.rs
7	2	src/actions/mod.rs
1	1	src/actions/prelude.rs
12	12	src/actions/tests/dialog_builtin_validation/builtin_dialog_examples.rs
9	9	src/actions/tests/dialog_builtin_validation/builtin_dialog_field_rules.rs
4	4	src/actions/tests/dialog_builtin_validation/builtin_dialog_regressions.rs
18	19	src/actions/tests/dialog_builtin_validation/builtin_dialog_schema_validation.rs
329	29	src/actions/tests/dialog_runtime_path_tests.rs
9	0	src/actions/tests/window_lifecycle.rs
49	5	src/actions/types/action_model.rs
16	0	src/actions/types/tests.rs
304	678	src/actions/window.rs
